"row.names","yn","agen","sensn","frn","alcmov"
3025,0,1,0,1,3.3558090365863
3026,0,3,1,1,5.89440283426485
3027,0,2,0,1,0
3028,0,3,0,1,3.90884336465948
3029,0,3,0,1,5.07285369725154
3030,0,0,0,1,3.11373526589378
3031,0,4,1,1,4.02399607794073
3032,1,3,1,2,3.9404670727666
3033,0,0,1,1,2.46406383840022
3034,1,3,1,3,4.13580636666876
3035,0,4,1,2,4.35232514399202
3036,0,1,1,2,4.67159375010838
3037,0,1,1,1,3.4638644742719
3038,0,0,0,1,3.21509511214302
3039,0,1,1,1,4.33620078918866
3040,0,2,1,1,3.39216194652073
3041,0,1,1,1,4.58232499839465
3042,0,4,1,1,3.67021032418148
3043,0,1,0,1,3.93725749313842
3044,0,3,0,1,3.16230547337981
3045,0,0,0,1,0
3046,0,0,0,1,3.89724771468402
3047,0,2,0,1,4.42212110020479
3048,0,3,0,1,3.72988118101652
3049,1,3,1,3,4.74506905003525
3050,0,4,1,1,2.95921492663181
3051,0,2,0,1,3.5805023718078
3052,0,2,0,1,4.65280022748933
3053,0,2,1,1,5.38541205941291
3054,0,0,1,1,5.10231933768742
3055,0,4,1,3,3.65449499645658
3056,0,3,1,1,4.26220631264141
3057,0,2,1,2,4.33620078918866
3058,0,1,1,1,4.79239044787792
3059,0,2,0,1,5.48689784203304
3060,0,0,1,1,3.45973385859836
3061,0,0,1,1,3.59877885020082
3062,0,0,0,1,4.32937126887164
3063,0,0,1,1,5.04119474985184
3064,0,3,1,1,4.71384988645425
3065,0,1,0,1,3.48661023616095
3066,0,4,0,1,3.46662838200039
3067,0,1,1,1,4.31809400904611
3068,0,1,1,1,4.39992110373353
3069,0,4,0,1,3.52368317752666
3070,0,3,1,1,2.53242613665466
3071,0,4,0,1,5.17067133114399
3072,0,0,0,1,4.09722502021088
3073,0,1,0,1,2.9736963651564
3074,0,0,0,1,2.1890811985522
3075,0,1,1,1,4.22115866649008
3076,0,1,1,2,4.38118036757222
3077,0,3,1,2,3.45288964557391
3078,0,3,1,1,3.28430106060728
3079,0,0,1,1,4.00701415629861
3080,0,4,1,1,5.44399063819947
3081,0,3,0,1,5.05755370670109
3082,0,3,1,1,3.45288964557391
3083,1,3,1,2,5.22524374555548
3084,1,4,0,3,5.11640536332674
3085,0,0,0,1,3.87571978518027
3086,0,4,1,2,4.68452892520816
3087,0,0,0,1,1.47060148787083
3088,1,2,1,1,2.31511131086738
3089,0,4,0,1,3.93307644482566
3090,1,4,1,2,4.47755535541018
3091,0,1,0,1,3.89381627198443
3092,0,1,1,1,4.11632344820883
3093,0,3,1,1,4.80128504401193
3094,0,0,0,1,3.25676939021442
3095,0,1,0,1,5.32660206336486
3096,0,0,1,1,3.27914048990429
3097,0,2,1,1,4.95426083873532
3098,0,2,1,1,3.64596119384644
3099,1,4,1,2,4.98761883487457
3100,0,4,1,1,0
3101,0,0,0,1,4.54225867713645
3102,0,0,1,1,4.29592395640901
3103,0,0,1,1,4.38780263458857
3104,0,3,0,1,4.04522488744066
3105,0,2,1,1,4.92049847692335
3106,0,0,0,1,2.40927343344355
3107,0,4,1,1,3.17956783373639
3108,0,0,0,1,4.51633897228148
3109,0,3,1,1,4.70206643752668
3110,0,2,0,1,4.42348291895664
3111,0,4,0,2,4.10379348091717
3112,0,2,0,1,3.22419498128652
3113,0,3,1,1,4.39992110373353
3114,0,1,0,1,3.88911802441859
3115,0,4,0,1,4.0655157060346
3116,0,1,0,1,3.69225215143667
3117,0,1,0,1,3.40284213376395
3118,0,0,0,1,4.27157188267809
3119,0,3,0,1,5.25877208290519
3120,0,0,1,1,3.87147149993686
3121,0,1,1,2,5.2310105314858
3122,0,4,1,1,4.58019419470302
3123,1,1,0,1,3.70700686840174
3124,0,0,0,1,3.98727317562863
3125,0,1,1,2,5.45869861778881
3126,0,2,0,1,2.94026140344487
3127,0,3,0,1,5.04369963899394
3128,0,2,1,1,3.95416583136796
3129,0,2,1,1,4.83180762655656
3130,0,0,0,1,0
3131,0,1,0,1,3.71297335220543
3132,0,0,1,1,3.17956783373639
3133,0,0,1,1,4.60938667167839
3134,0,1,1,1,4.31121850052272
3135,0,1,0,1,5.09072532637112
3136,0,2,1,1,4.38436764237585
3137,0,4,1,3,3.3726454855488
3138,0,0,1,1,4.73043472743018
3139,0,1,0,1,4.92097859782421
3140,0,1,1,1,3.68350788291743
3141,0,1,0,1,1.75694406098678
3142,0,2,1,1,3.54600222209752
3143,0,1,1,1,5.19195231819583
3144,0,4,0,1,1.25672335463361
3145,0,0,0,1,3.76525604002486
3146,1,4,1,2,5.58338008282983
3147,0,3,1,1,0
3148,0,4,0,1,4.13620001911813
3149,0,0,1,1,4.59089488788106
3150,0,3,0,1,2.77778351935161
3151,0,0,1,1,4.72192703340102
3152,1,4,1,2,5.27594392196712
3153,0,1,1,1,5.05755370670109
3154,1,2,0,2,3.90662385845199
3155,0,0,1,1,4.15820347873961
3156,0,1,0,1,3.16230547337981
3157,0,4,1,3,1.3904523673114
3158,1,2,0,1,3.54149600189056
3159,1,2,1,2,4.25905526375198
3160,0,3,0,1,4.58814435168679
3161,0,3,0,2,4.81515713292729
3162,1,3,1,2,4.57382943431587
3163,0,1,1,1,4.74395462386343
3164,0,1,0,1,0
3165,0,3,0,1,3.31588155183782
3166,0,2,0,1,4.04162388745692
3167,0,4,1,2,5.24427999271915
3168,0,4,0,3,3.94356333757647
3169,0,0,0,1,4.21621840800389
3170,0,1,0,1,4.74935884208376
3171,0,3,1,1,5.03687531465124
3172,0,3,0,1,5.10194634367467
3173,0,1,1,1,3.56886172945215
3174,1,4,1,3,4.03079323810697
3175,0,3,0,2,4.49019840348905
3176,0,2,1,1,4.01019240553115
3177,1,3,0,2,4.23229326747308
3178,0,2,1,2,3.99843998404716
3179,1,0,0,1,4.28086606357435
3180,0,1,1,1,3.47009469465559
3181,0,1,0,1,4.10006585055193
3182,0,2,1,1,2.82596321058883
3183,0,1,1,1,4.56708569842386
3184,0,3,0,1,3.60342184404573
3185,0,1,1,1,4.19727353520744
3186,0,1,0,1,4.10083387766185
3187,0,4,1,1,5.12040544556212
3188,0,0,1,1,1.97981169391904
3189,0,3,0,1,4.73334788907819
3190,0,2,1,1,4.45639714614828
3191,0,3,0,1,3.91243955989264
3192,0,2,0,1,3.50188026433293
3193,0,1,1,1,4.72933283939021
3194,0,0,1,2,4.72192703340102
3195,0,0,0,1,4.00787576539293
3196,0,2,1,1,4.57580515845856
3197,0,2,1,1,2.2357876544212
3198,0,3,0,1,3.71897746470681
3199,0,1,0,1,4.93378847983443
3200,0,3,0,1,3.805709633196
3201,0,0,0,1,3.76661180853663
3202,0,1,1,2,4.50609000735405
3203,0,4,1,2,3.4876205766141
3204,0,3,1,1,4.72192703340102
3205,0,2,1,2,3.14452244953993
3206,0,1,0,1,3.80127564140457
3207,0,1,0,1,0
3208,0,1,0,1,3.88796227895586
3209,0,0,0,1,3.55573152851875
3210,0,2,0,1,3.18502941377893
3211,0,4,1,3,3.29053183406558
3212,0,1,0,1,3.61630878178823
3213,1,0,0,1,4.73993414845916
3214,0,3,1,1,5.10450141268813
3215,0,3,1,1,4.71975121483722
3216,0,3,1,1,3.41284102341137
3217,0,0,1,1,3.52368317752666
3218,0,2,1,1,4.29592395640901
3219,0,2,0,1,4.69442360288228
3220,0,2,1,1,4.42212110020479
3221,0,0,1,1,3.89724771468402
3222,0,2,0,1,4.52979689433051
3223,0,1,0,1,4.10083387766185
3224,0,1,1,1,4.36905829117832
3225,0,0,0,1,0
3226,0,3,1,1,5.36929222036365
3227,0,3,1,1,4.8794430534024
3228,0,4,0,2,4.732447329834
3229,0,0,0,1,3.96488651566108
3230,0,1,1,2,4.2216402016963
3231,0,0,1,1,4.15820347873961
3232,0,2,1,1,4.44196904572395
3233,0,1,1,1,2.65067784962022
3234,0,2,1,1,5.13694864703071
3235,0,4,1,2,5.07285369725154
3236,0,2,0,1,3.00463295531628
3237,0,3,0,2,3.31139509588495
3238,0,2,1,1,4.48710795181353
3239,0,0,0,1,4.66563064566338
3240,0,4,1,1,4.62232655259567
3241,0,1,1,1,3.43934912722708
3242,0,2,1,1,4.92774604687282
3243,0,3,1,2,5.47204144500186
3244,0,0,1,1,3.43934912722708
3245,0,2,1,1,4.91562537235124
3246,0,2,1,1,4.19808954631635
3247,0,3,0,1,3.42600138961351
3248,0,2,1,1,4.97563703403589
3249,0,4,0,1,4.48924353660783
3250,0,2,1,1,4.14569679512441
3251,1,3,1,2,0
3252,1,4,1,2,4.91451159174041
3253,0,2,1,1,3.44671062555234
3254,1,4,1,2,4.23229326747308
3255,0,2,1,1,4.04607148960329
3256,0,1,0,1,3.75581891620615
3257,0,2,1,2,5.17676032872379
3258,0,4,1,2,4.20587652413952
3259,0,3,0,1,4.64327690079093
3260,0,2,1,1,5.12298003019844
3261,1,3,0,2,4.9116451643182
3262,0,4,1,2,5.2040066870768
3263,1,2,1,2,4.65339445229781
3264,0,3,1,2,4.35126995454218
3265,0,3,0,2,0
3266,0,2,0,1,4.20197525755485
3267,0,3,0,1,3.35668765135232
3268,0,2,0,1,2.54728329988058
3269,0,0,0,1,4.04209385604455
3270,0,1,0,1,0
3271,0,2,1,1,4.7454084871605
3272,0,2,0,1,4.54529403754323
3273,0,2,1,1,3.56886172945215
3274,0,1,1,1,2.73024432480695
3275,0,0,0,1,3.00841745512
3276,0,3,1,1,4.75324062482089
3277,0,2,0,1,2.23235996250708
3278,1,3,1,2,4.92356432282382
3279,0,4,1,2,3.87571978518027
3280,0,4,1,2,5.16550906622389
3281,0,4,0,1,4.91815444130209
3282,0,1,1,1,5.29996159816451
3283,0,3,1,1,4.97936132347044
3284,0,1,1,1,4.61864339020097
3285,1,3,0,2,4.39263199130243
3286,0,3,1,1,4.87426458797508
3287,1,3,1,2,4.87104332527119
3288,0,4,0,1,3.83406146395843
3289,0,1,1,2,5.31343506013599
3290,0,3,1,1,5.36824998188426
3291,0,4,0,2,3.29053183406558
3292,0,3,0,1,4.14968137180019
3293,1,3,1,2,5.22555042314852
3294,0,1,1,1,5.16827570987643
3295,0,2,0,1,3.76575529671517
3296,0,0,0,1,4.1320649499713
3297,0,2,1,1,4.57198080825601
3298,0,2,1,1,4.41902884309127
3299,0,0,0,1,4.04674936250911
3300,0,0,0,1,3.60984344678223
3301,0,3,0,1,4.20839274026263
3302,1,4,1,2,4.37821507769525
3303,0,2,1,2,4.09470682925742
3304,0,1,1,1,5.30714380769073
3305,0,0,1,1,4.18422884255149
3306,0,0,0,1,3.60422219737361
3307,0,4,1,1,4.81200762313002
3308,0,3,0,1,3.98614138075216
3309,0,4,1,2,2.92630378457509
3310,0,0,1,1,3.66625705528295
3311,1,3,1,1,3.29053183406558
3312,0,1,1,1,1.45649861070091
3313,0,4,1,2,4.74460998334577
3314,0,4,1,3,1.70928326466489
3315,0,3,0,1,2.50109787177047
3316,0,3,0,1,3.76052584028554
3317,0,2,0,1,3.35376226175872
3318,0,3,1,1,4.92619263660438
3319,0,1,1,1,3.10432283083072
3320,0,0,0,2,5.46210225234996
3321,0,2,0,1,4.85798678134931
3322,0,3,1,1,4.22115866649008
3323,0,4,0,1,4.28559607077502
3324,0,0,0,1,4.19889229343649
3325,0,4,0,1,5.10450141268813
3326,0,0,1,1,2.82596321058883
3327,0,3,1,1,4.54056558193793
3328,0,4,1,2,4.23410650459726
3329,0,0,1,1,3.56578167915798
3330,0,4,0,1,2.81774909358787
3331,0,2,1,2,2.23235996250708
3332,0,3,1,2,4.64108462591057
3333,0,4,0,1,5.44399063819947
3334,0,1,0,1,3.82469985665382
3335,0,3,1,1,4.94612216326135
3336,0,4,1,2,4.21621840800389
3337,0,3,1,2,3.57816277203494
3338,0,0,1,1,2.05798661587062
3339,0,3,1,1,5.71574192449136
3340,0,2,0,1,4.42045921064383
3341,0,3,1,1,4.36754052095103
3342,0,1,1,1,5.13540620926009
3343,1,4,1,2,3.09192187445992
3344,1,4,1,3,5.38862829053099
3345,0,0,1,1,3.22419498128652
3346,0,0,0,1,4.02439462943911
3347,0,3,1,1,3.3223284929942
3348,0,0,0,1,4.1610609288283
3349,0,1,0,1,2.22216355387089
3350,0,1,0,1,4.36707906763397
3351,0,2,0,1,3.44744997727448
3352,0,4,1,2,5.16341357265062
3353,0,4,0,1,4.2228633778793
3354,0,4,1,1,5.22856524563534
3355,0,0,0,1,4.73729433891513
3356,0,2,0,1,5.03667820381579
3357,0,4,1,1,2.52997491094375
3358,0,2,1,1,5.2040066870768
3359,0,3,1,1,5.25027692889283
3360,0,3,0,2,4.90582337919543
3361,0,2,0,1,3.61630878178823
3362,0,2,1,1,4.23476009689932
3363,0,0,0,2,4.78888828151099
3364,0,2,1,1,3.09732654098421
3365,0,2,0,1,2.46860535199366
3366,0,1,0,1,4.61375392185446
3367,0,3,1,1,3.17435500695678
3368,0,2,1,1,4.14404136550877
3369,0,0,1,2,4.70816236743375
3370,0,2,1,1,4.23847214265333
3371,0,1,0,1,4.91108918600085
3372,0,0,0,1,4.53776623530065
3373,0,0,0,1,3.13285569449058
3374,1,4,1,3,5.24379653424668
3375,0,1,0,2,3.68034802466745
3376,0,4,0,1,3.38245135920096
3377,0,2,1,2,4.36707906763397
3378,0,4,0,1,2.87399918356857
3379,0,2,1,1,4.66145102947812
3380,0,1,1,1,3.84351543638996
3381,0,3,1,1,4.14404136550877
3382,0,1,0,1,3.20608409227937
3383,0,4,0,1,4.31691442198855
3384,0,3,0,1,4.55672373944387
3385,0,4,1,1,0
3386,0,2,1,2,4.50722349225155
3387,0,2,0,1,1.14084503077993
3388,0,2,0,1,4.40937363483862
3389,0,0,0,1,3.68932843854094
3390,0,3,1,2,4.34653578857519
3391,0,2,1,1,5.0263893492522
3392,0,2,0,1,3.0067334921285
3393,1,3,1,2,4.156493063513
3394,0,2,1,1,3.03480273503544
3395,0,4,1,1,4.81931930685261
3396,0,2,1,1,4.72498132857512
3397,0,0,1,1,5.06761328191106
3398,1,4,1,1,5.1426627309269
3399,0,1,0,1,3.68034802466745
3400,0,1,0,1,3.72577771470587
3401,0,4,1,1,5.23125711382887
3402,0,2,1,1,4.03261391713994
3403,0,2,0,1,1.63191079371747
3404,0,1,0,1,3.50909202957905
3405,0,2,0,1,3.21781569281424
3406,1,2,1,1,4.24781468651448
3407,0,4,0,1,5.07031929290574
3408,0,1,0,1,1.73006588288318
3409,0,3,0,1,4.28610981032667
3410,0,2,0,1,5.14781388451491
3411,0,3,0,1,3.69225215143667
3412,0,2,0,1,3.75581891620615
3413,0,0,0,1,5.04755064417102
3414,0,1,1,1,3.82764626065773
3415,0,2,0,1,3.3472423733058
3416,0,4,0,1,4.38683957686302
3417,0,0,0,1,0
3418,1,4,1,1,5.50794135009875
3419,1,4,1,2,5.01012887926882
3420,0,1,0,1,4.60554746466306
3421,0,1,1,1,0
3422,0,1,0,1,1.75148556138076
3423,0,2,0,1,4.45639714614828
3424,0,3,0,1,4.70251589589953
3425,0,0,0,1,3.64673379792669
3426,0,1,1,1,4.4057144537921
3427,0,2,1,1,4.14968137180019
3428,0,0,0,1,5.30641702864355
3429,0,0,0,1,4.34879713174527
3430,0,3,1,1,4.22583139777466
3431,0,4,1,2,4.4504010669809
3432,1,4,1,3,2.5908351794112
3433,0,2,0,1,4.01628617086534
3434,0,0,0,1,2.71192616879813
3435,0,0,1,1,1.95066074729413
3436,0,2,0,2,3.9516308354145
3437,0,2,1,1,5.07125991591269
3438,0,3,1,1,5.42118234300055
3439,0,3,1,1,4.26526343879706
3440,0,4,0,2,4.57792156950407
3441,0,4,1,2,3.60342184404573
3442,0,1,0,1,4.14806657412135
3443,0,2,1,2,4.15820347873961
3444,0,0,1,1,3.75581891620615
3445,0,4,0,2,3.32556881115726
3446,0,4,0,1,3.59823624446916
3447,0,0,0,1,4.13471363436428
3448,0,0,0,1,4.46809509861751
3449,0,2,0,1,5.1467034571392
3450,0,2,1,1,4.75996203072603
3451,0,1,0,1,3.61630878178823
3452,0,4,1,2,4.49943296160775
3453,0,4,1,1,4.04209385604455
3454,0,3,1,1,4.46428577626613
3455,0,3,1,1,4.06523290908914
3456,0,3,1,1,4.23956660153005
3457,0,1,1,1,3.03480273503544
3458,0,2,1,1,1.35403350085592
3459,0,2,0,1,3.97900419093127
3460,0,4,1,1,4.75242906003806
3461,0,4,1,1,4.07618056051747
3462,0,4,0,2,3.65774770962893
3463,0,0,0,1,2.34205552759588
3464,0,2,0,1,2.99124462281237
3465,0,3,1,1,4.28438811620359
3466,0,4,1,1,4.32452213425179
3467,0,1,1,1,4.1400327493564
3468,0,4,1,2,3.73889619915754
3469,1,1,1,1,4.20197525755485
3470,0,2,1,1,2.94294481102056
3471,0,0,0,1,4.52714925719756
3472,0,3,1,1,3.3998631280907
3473,0,1,0,1,4.04162388745692
3474,0,4,1,2,4.59954035451277
3475,0,4,1,1,4.1241622612397
3476,0,2,1,1,4.54271957154618
3477,0,0,0,1,4.38179934825668
3478,0,1,0,1,4.2426132614929
3479,0,0,1,1,5.12279618208229
3480,1,3,1,1,4.66563064566338
3481,0,4,1,3,4.98223584050568
3482,0,2,1,2,2.7029087819384
3483,0,3,1,2,4.53099332389766
3484,1,4,0,1,3.95667763624031
3485,0,1,1,1,1.59630859998627
3486,0,0,0,1,0
3487,0,1,0,1,4.18059728969354
3488,0,2,1,1,4.11632344820883
3489,0,4,1,1,5.43647618346522
3490,0,0,0,2,3.77176713234296
3491,1,1,0,2,3.11373526589378
3492,0,4,1,2,5.1843139052911
3493,0,1,1,2,4.28914496308184
3494,0,3,0,2,4.54774610827232
3495,0,4,1,1,3.80199207478819
3496,0,4,1,1,5.25958848189018
3497,0,1,1,1,4.83609291020119
3498,0,4,1,1,4.33462048107745
3499,0,2,0,1,2.48237820584901
3500,0,3,0,1,4.7608054461766
3501,0,3,1,1,3.60022734837529
3502,0,0,1,1,2.87690708003039
3503,1,4,1,1,4.16813070833972
3504,1,4,1,2,4.93837432311792
3505,0,1,1,1,4.19207610606775
3506,0,3,1,1,4.82284826727056
3507,0,2,0,1,3.40957966296234
3508,0,2,0,1,4.15820347873961
3509,0,2,0,1,2.94968835502482
3510,0,0,1,2,4.69163600784803
3511,1,4,1,2,4.4803760596152
3512,0,1,0,1,3.17435500695678
3513,0,1,0,1,4.29592395640901
3514,0,2,1,1,4.4581606572378
3515,1,4,1,3,3.46160919552715
3516,0,1,0,1,1.95784344735539
3517,0,2,0,1,3.38072785647137
3518,1,4,1,2,4.82704975521966
3519,0,1,0,1,3.80396525537708
3520,1,0,1,1,4.08606119397728
3521,0,2,1,1,1.52260653827486
3522,0,3,0,1,4.16680124251527
3523,0,4,0,1,4.80958481438508
3524,0,2,1,1,3.66625705528295
3525,0,3,0,2,4.36816519535812
3526,0,3,0,1,4.22462457408859
3527,0,1,1,1,4.66435161386787
3528,0,4,1,1,5.2040066870768
3529,0,0,1,1,1.37196454932944
3530,0,2,1,1,4.44383894130862
3531,0,4,1,2,5.08504042697384
3532,1,4,1,1,3.93047244479671
3533,1,4,1,2,3.27349692328918
3534,0,2,1,1,5.0869102079135
3535,0,1,1,1,2.83425387827525
3536,0,2,1,1,4.75242906003806
3537,0,3,1,1,5.05077131120029
3538,0,3,1,2,4.55513928125744
3539,0,2,1,1,3.38072785647137
3540,0,2,1,1,4.65597850332673
3541,0,2,0,1,4.86330717718879
3542,0,0,0,1,3.87072382149435
3543,0,4,0,1,4.22462457408859
3544,0,2,0,1,4.11632344820883
3545,1,1,1,1,5.59837052990538
3546,0,2,1,1,3.54600222209752
3547,1,4,1,2,5.22409950160001
3548,0,0,1,1,4.21197646793318
3549,0,1,0,1,3.34968200708106
3550,0,4,0,1,4.72498132857512
3551,0,1,0,1,3.98256617807635
3552,0,0,1,1,5.03639262644724
3553,0,0,0,1,3.68350788291743
3554,0,1,0,1,1.26674917924863
3555,1,3,1,2,5.29589507787438
3556,0,1,0,1,3.77478725035163
3557,0,0,0,1,1.39674376162838
3558,1,4,1,2,3.3998631280907
3559,0,3,1,2,3.51020643806595
3560,0,3,0,1,4.65560338846516
3561,0,2,0,1,3.54805760403597
3562,0,0,0,1,4.54225867713645
3563,1,4,1,1,4.12731556675081
3564,1,1,0,1,4.69342651524202
3565,0,3,0,1,3.73889619915754
3566,0,1,1,1,4.35398563426519
3567,0,1,0,1,3.94300852320931
3568,0,0,0,1,3.86965661495249
3569,0,1,1,1,4.7725392387438
3570,0,2,0,1,2.61427731917265
3571,0,4,1,2,4.32452213425179
3572,0,0,1,1,4.75515634422973
3573,0,2,0,1,4.31809400904611
3574,0,2,1,1,4.4843331465896
3575,0,3,1,1,4.97363741785427
3576,0,1,0,1,4.51633897228148
3577,0,1,1,1,5.19561436461193
3578,0,0,1,1,4.08606119397728
3579,0,0,0,1,3.99654494294926
3580,0,4,1,2,4.55513928125744
3581,0,4,0,2,5.10349496408683
3582,0,3,1,1,3.28197526552428
3583,0,2,0,1,4.19727353520744
3584,0,2,1,1,5.17676032872379
3585,0,3,0,1,3.94180755300799
3586,0,1,0,1,4.44675479980757
3587,0,0,1,1,4.81105680252646
3588,1,1,0,2,2.63394224851104
3589,0,0,0,1,3.38937719496827
3590,0,3,0,1,5.26311307627067
3591,0,4,1,3,5.16227794864329
3592,1,2,1,1,4.55415022749335
3593,0,0,1,1,2.53982243165064
3594,0,0,0,1,4.54529403754323
3595,0,4,1,1,2.81774909358787
3596,1,3,1,2,4.25525444286958
3597,1,2,0,1,3.18832207134481
3598,0,4,1,1,4.13008322390031
3599,0,4,1,1,4.37286316933935
3600,0,1,1,1,0
3601,0,0,1,1,0
3602,0,1,0,1,4.47993471375823
3603,0,1,0,1,2.97717885994334
3604,0,3,1,1,3.26788743494079
3605,0,0,0,1,2.62296207778863
3606,0,1,0,1,3.60555753096663
3607,0,4,1,1,4.45193500848979
3608,0,0,0,1,3.83406146395843
3609,1,3,1,2,5.3519305197085
3610,0,2,1,1,4.03261391713994
3611,0,1,0,1,3.45814998906857
3612,0,1,0,1,3.85589013831796
3613,1,3,1,1,4.95288272400102
3614,0,4,1,2,4.16680124251527
3615,1,4,1,2,5.27359392691391
3616,0,3,1,2,4.34653578857519
3617,0,0,0,1,3.97270406521994
3618,0,0,0,1,3.02887271018003
3619,1,0,1,2,3.21509511214302
3620,0,3,1,2,5.07523217839883
3621,0,3,0,1,4.38016848696188
3622,0,1,1,1,4.33295974745911
3623,0,2,1,1,3.22419498128652
3624,0,0,1,1,3.04393798249822
3625,1,3,1,2,4.7642106031409
3626,0,2,0,1,3.69886343682923
3627,1,2,1,2,4.4909152173209
3628,0,2,1,2,3.91371651691679
3629,0,0,1,1,3.35142846909771
3630,0,4,1,2,4.95214150920828
3631,0,2,0,1,4.94328945069774
3632,1,3,1,2,4.40910978454109
3633,0,3,0,1,3.77478725035163
3634,0,2,0,1,3.63739410139307
3635,1,0,1,1,3.63597365267453
3636,0,2,1,1,4.58019419470302
3637,0,1,1,1,4.58966601733352
3638,0,1,1,2,4.55231622615333
3639,0,0,0,1,5.6247125585736
3640,0,4,1,1,3.20832860723436
3641,0,4,1,2,5.55535836796702
3642,0,4,1,2,4.08937727178012
3643,0,1,0,1,3.58890559182671
3644,0,3,1,1,4.69253861846817
3645,1,1,0,1,4.74460998334577
3646,0,0,0,1,3.95416583136796
3647,0,3,1,2,5.45308385404128
3648,0,3,1,1,4.0655157060346
3649,0,2,1,1,5.19430439564169
3650,0,4,1,2,4.44025185276346
3651,0,3,0,2,4.18926614539587
3652,0,2,1,1,5.08376025529307
3653,0,2,0,1,3.12324556363088
3654,0,3,1,1,4.26814219193498
3655,0,0,0,1,2.52023989956388
3656,1,4,1,3,5.21683963415409
3657,0,3,0,1,4.1748058599714
3658,0,1,0,1,4.70816236743375
3659,0,0,1,2,3.33273740398535
3660,0,2,1,2,3.06986557906384
3661,1,4,1,2,4.00578460687651
3662,0,3,1,1,4.52944036900621
3663,0,1,1,1,5.15980462833357
3664,0,4,1,2,4.89667524089869
3665,1,3,1,2,5.00784535439906
3666,0,3,1,1,4.35523281946337
3667,1,4,1,2,5.35478360991046
3668,0,2,0,1,2.53390027405423
3669,0,4,0,1,4.2753766620946
3670,0,1,1,1,4.06714881303985
3671,0,0,0,1,3.60022734837529
3672,0,0,1,1,4.66781224521362
3673,1,3,1,1,4.92950006241323
3674,0,0,1,1,4.38780263458857
3675,0,4,1,2,5.4903141678767
3676,0,1,1,2,4.80128504401193
3677,0,3,0,1,4.97783166706015
3678,0,0,0,1,2.8414223333292
3679,0,3,1,1,4.29592395640901
3680,0,1,0,1,3.88229249349905
3681,0,0,0,1,3.72805519684407
3682,0,2,0,1,4.62594389266899
3683,0,3,0,1,1.74069399339387
3684,0,0,0,1,3.7987510445865
3685,0,0,0,1,0
3686,0,3,0,2,4.39992110373353
3687,1,4,1,3,5.10194634367467
3688,1,4,1,3,5.35138007924097
3689,0,0,0,1,3.56118025991308
3690,0,2,1,1,4.36754052095103
3691,0,0,0,1,1.45649861070091
3692,0,1,0,1,3.89724771468402
3693,0,2,1,1,5.37697648341155
3694,0,4,1,1,5.15247381247669
3695,0,2,1,1,5.07692227815188
3696,0,0,0,1,3.90109737230956
3697,0,2,0,1,3.30040827643864
3698,0,0,0,1,2.76806823675359
3699,0,1,1,1,3.54349602883271
3700,0,2,0,1,4.9093308048686
3701,0,2,1,1,3.97427529429286
3702,0,4,1,1,3.62328517973869
3703,0,3,1,1,3.51490140360424
3704,0,2,0,1,4.32675715671133
3705,0,3,1,2,3.87571978518027
3706,0,2,1,1,5.05077131120029
3707,1,4,1,2,4.32258921650168
3708,0,1,0,1,3.41284102341137
3709,0,0,0,1,3.63597365267453
3710,0,2,0,1,3.15238349198605
3711,0,3,1,1,4.14404136550877
3712,0,2,0,1,4.21197646793318
3713,0,1,1,1,5.36779436358446
3714,0,2,0,1,5.3463746950622
3715,0,1,0,1,4.33836755104881
3716,0,2,1,1,0
3717,0,3,1,2,4.32758195735446
3718,0,4,1,1,4.24781468651448
3719,0,3,1,1,3.70998540938603
3720,0,1,1,2,4.43274544709981
3721,0,4,1,1,4.57198080825601
3722,0,1,0,1,4.98665967141645
3723,0,4,0,1,2.50346715236439
3724,0,4,0,1,3.84774738918118
3725,0,3,0,1,3.23708735585778
3726,0,1,1,1,4.82518690561314
3727,1,3,1,1,4.00215853439018
3728,0,3,0,1,4.58621107490237
3729,0,3,0,2,4.88231826386471
3730,0,4,0,1,5.17518071806072
3731,0,3,1,1,3.29053183406558
3732,0,3,0,1,4.30636261123842
3733,0,1,1,1,4.64327690079093
3734,0,0,0,1,1.61387247363368
3735,0,2,0,2,4.83380971510828
3736,0,4,1,1,5.25115451680515
3737,1,4,0,1,4.38709437650433
3738,0,1,1,1,3.62205030693724
3739,0,0,0,1,3.87202456682911
3740,0,2,0,1,4.07618056051747
3741,0,3,1,1,3.66625705528295
3742,0,2,0,2,4.18793804273415
3743,0,4,0,1,2.40927343344355
3744,0,3,1,1,4.87696449908454
3745,0,3,0,1,2.93403121470931
3746,0,2,1,1,4.48514080518145
3747,0,1,0,1,4.09422108556434
3748,0,1,0,1,3.02739621941301
3749,0,1,0,1,4.19602357342801
3750,0,1,0,1,4.00462476168488
3751,0,3,1,1,4.08937727178012
3752,0,2,1,1,3.73262670082112
3753,0,3,0,1,4.56097715819759
3754,0,3,1,1,4.84460883694556
3755,0,3,0,1,3.59704362801755
3756,0,1,0,1,4.36400810142795
3757,0,1,1,1,4.61148049527136
3758,1,4,1,2,4.72848362285884
3759,1,4,1,1,5.23326129614036
3760,0,2,1,1,4.71203287634418
3761,1,4,1,2,5.2040066870768
3762,0,3,1,1,3.98994143035251
3763,0,0,1,2,3.94180755300799
3764,0,0,1,1,5.12715641190732
3765,1,4,1,1,2.64506334551744
